Dauerzaehlstellennummer;Dauerzaehlstellenname;Landesnummer;Landeskuerzel;Straßenklasse;Straßennummer;Straßennumernzusatz;Nahziel_Richtung_1;Himmelsrichtung_Richtung_1;Nahziel_Richtung_2;Himmelsrichtung_Richtung_2;Koordinaten_UTM32_E;Koordinaten_UTM32_N
5110;Soest;5;NW;A;44;;AS Soest;O;AK Kreuz Werl (A445);W;433993,426;5710960,668
5111;Paderborn;5;NW;A;33;;AS Stukenbrock-Senne;N;AS Paderborn-Sennelager;S;479316,817;5740350,016
5112;Ibbenbüren;5;NW;A;30;;AS Lotte;O;AS Laggenbeck;W;419226,233;5790008,745
5113;Bochum;5;NW;A;40;;AS Bochum-Stahlhausen;O;AS Dückerweg;W;372280,279;5704510,682
5115;GE-Hessler;5;NW;A;42;;AS Gelsenkirchen-Heßler;O;AS Essen-Altenessen;W;363173,255;5708725,615
5116;Wanne-Eickel;5;NW;A;42;;AS Herne-Crange;O;AS Herne-Wanne;W;372063,507;5711724,627
5117;Gescher;5;NW;A;31;;AS Gescher/Coesfeld;N;AS Borken;S;364830,343;5754422,289
5118;Ladbergen;5;NW;A;1;;AS Lengerich;N;AS Ladbergen;S;414079,872;5779392,163
5119;Meschede;5;NW;A;46;;AS Meschede;O;AS Enste;W;449107,060;5690297,957
5120;Bielefeld;5;NW;A;2;;AS Bielefeld-Sennestadt;O;AK Kreuz Bielefeld (A33);W;469638,743;5755477,648
5121;Ascheberg;5;NW;A;1;;AS Münster-Hiltrup;N;AS Ascheberg;S;403167,626;5743439,610
5122;Gelsenkirchen;5;NW;A;2;;AK Kreuz Recklinghausen (A43);O;AS Herten;W;372581,033;5715510,775
5123;Bad Oeynhausen;5;NW;A;2;;AS Porta Westfalica;O;AK Kreuz Bad Oeynhausen (A30);W;490382,123;5784467,750
5124;Hagen-Vorhalle;5;NW;A;1;;AS Hagen-Nord;N;AS Hagen-West;S;393055,971;5695539,843
5125;Waltrop-Brambauer;5;NW;A;2;;AS Dortmund-Nordost;O;AS Dortmund-Mengede (L609);W;394492,156;5714876,783
5126;Recklinghausen-Ost;5;NW;A;2;;AS Recklinghausen-Ost;O;AS Recklinghausen-Süd;W;378224,064;5717349,192
5127;Bockhorst;5;NW;A;33;;AS Dissen-Süd;N;AS Borgholzhausen;S;447731,500;5770631,500
5128;Wenden-Dahl;5;NW;A;4;;AS Krombach (B54);O;AS Wenden (L512);W;422075,517;5649882,764
5129;Bielefeld-Senne;5;NW;A;33;;AS Bielefeld-Senne;N;AK Kreuz Bielefeld (A2);S;467841,503;5754816,839
5130;Bielefeld-Windflöte;5;NW;A;33;;AS Bielefeld-Zentrum;N;AS Bielefeld-Senne;S;465915,514;5756248,423
5131;Bergbossendorf;5;NW;A;43;;AS Haltern;N;AK Kreuz Marl-Nord (A52);S;372271,000;5731620,500
5132;Recklinghausen-West;5;NW;A;43;;AS Recklinghausen/Herten (B225/L622);N;AK Kreuz Recklinghausen (A2);S;374416,663;5717304,988
5133;Bochum-Laer;5;NW;A;43;;AK Kreuz Bochum (A40);N;AS Bochum-Laer;S;380435,000;5705302,000
5134;Witten;5;NW;A;44;;AS Witten-Stockum;O;AS Witten-Zentrum;W;383947,000;5702001,000
5135;Unna-Süd;5;NW;A;44;;AS Unna-Ost (L672);O;AK Kreuz Dortmund/Unna (A1);W;408449,541;5708494,202
5136;Lichtenau-Blankenrode;5;NW;A;44;;AS Marsberg (B7);O;AS Lichtenau;W;492505,627;5709265,436
5137;Werl-West;5;NW;A;445;;AS Werl-Nord (B63);N;AS Werl-Zentrum (B1);S;423023,000;5712596,000
5138;Dortmund-Mengede-West;5;NW;A;45;;AK Kreuz Dortmund-Nordwest (A2);N;AK Kreuz Castrop-Rauxel-Ost (A42);S;386704,150;5715264,533
5139;Dortmund-Marten;5;NW;A;45;;AS Dortmund-Hafen;N;AK Kreuz Dortmund-West (A40);S;388030,485;5707064,858
5140;Schwerte-Wandhofen;5;NW;A;45;;AK Westhofener Kreuz (A1);N;AS Schwerte-Ergste;S;398998,844;5697977,235
5141;Hagen-Hohenlimburg;5;NW;A;46;;AS Hagen-Hohenlimburg;O;AK Kreuz Hagen (A45);W;398326,530;5691900,469
5142;Gelsenkirchen-Polsum;5;NW;A;52;;AS Dorsten-Ost;O;AS Gelsenkirchen-Hassel;W;364009,620;5720556,554
5143;Lotte;5;NW;A;1;;AS Osnabrück-Hafen;N;AK Kreuz Lotte/Osnabrück (A30);S;427431,331;5792881,028
5144;Unna;5;NW;A;1;;AS Kamen-Zentrum;N;AS Unna (B1);S;407358,448;5711974,454
5145;Altenbögge;5;NW;A;2;;AS Bönen;O;AK Kamener Kreuz (A1);W;411506,500;5717746,500
5146;Dortmund-Eichlinghofen;5;NW;A;45;;AS Dortmund-Eichlinghofen;N;AK Kreuz Dortmund/Witten (A44);S;389175,500;5703125,500
5147;Gelsenkirchen-Erle;5;NW;A;2;;AS Herten;O;AS Gelsenkirchen-Buer;W;366559,326;5714327,413
5148;Bönen;5;NW;A;2;;AS Hamm;O;AS Bönen;W;415297,000;5719036,500
5149;Oeventrop;5;NW;A;46;;AS Freienohl;O;AS Arnsberg-Ost;W;438303,657;5693529,629
5150;Freienohl;5;NW;A;46;;AS Wennemen;O;AS Freienohl;W;441723,589;5690474,518
5151;Werste;5;NW;A;30;;AS Bad Oeynhausen-Nord;O;AS Gohfeld;W;484223,000;5786151,500
5152;Bochum-Hamme;5;NW;A;448;;AS Bochum-Stahlhausen;O;AS Bochum-West (L633);W;374081,000;5704325,000
5153;Bladenhorst;5;NW;A;42;;AS Castrop-Rauxel;O;AS Castrop-Rauxel-Bladenhorst;W;382232,000;5713447,500
5154;Bochum-Ruhrpark;5;NW;A;40;;AS Bochum-Werne;O;AK Kreuz Bochum (A43);W;380728,500;5706485,500
5155;Brönninghausen;5;NW;A;2;;AS Ostwestfalen/Lippe;O;AS Bielefeld-Ost;W;474300,000;5761837,500
5156;Borstenbach;5;NW;A;2;;AK Bad Oeynhausen (A30);O;AS Vlotho-West;W;487313,000;5779793,500
5157;Rheine-Kanalhafen;5;NW;A;30;;AS Rheine-Kanalhafen;O;AS Rheine;W;398531,500;5794998,500
5158;Hörstel;5;NW;A;30;;AS Hörstel;O;AS Rheine-Kanalhafen;W;402838,000;5794031,000
5159;Schierloh;5;NW;A;30;;AS Ibbenbühren;O;AS Ibbenbühren-West;W;410516,500;5791027,000
5160;Ochtrup;5;NW;A;31;;AS Ochtrup-Nord;N;AS Gronau/Ochtrup;S;372596,500;5787183,500
5161;Nienborg;5;NW;A;31;;AS Gronau/Ochtrup;N;AS Heek;S;369193,500;5777378,500
5162;Lembeck;5;NW;A;31;;AS Lembeck;N;AS Schermbeck;S;359550,500;5735590,500
5163;Hardtbergsee;5;NW;A;31;;AS Dorsten;N;AS Bottrop-Feldhausen;S;356896,500;5724067,500
5164;Kirchhellen (N);5;NW;A;31;;AS Bottrop-Feldhausen;N;AS Kirchhellen;S;357016,000;5721558,500
5165;Feldhausen;5;NW;A;31;;AS Kirchhellen;N;AS Gladbeck;S;357408,500;5718440,000
5166;Horsthausen;5;NW;A;42;;AS Herne-Börnig;O;AS Herne-Horsthausen;W;378707,500;5713373,500
5167;Wickede;5;NW;A;445;;AK Kreuz Werl (A44);N;AS Wickede (Ruhr);S;423364,500;5708954,000
5168;Bochum (W);5;NW;A;448;;AS Bochum-Eppendorf;O;AS Bochum-Stahlhausen;W;374668,500;5703433,500
5169;Kalve;5;NW;A;45;;AS Lüdenscheid;N;AS Lüdenscheid-Süd;S;407092,000;5674303,500
5170;Flugh. Münster/Osnabrück;5;NW;A;1;;AS Ladbergen;N;AS Flughafen Münster/Osnabrück;S;411698,500;5775383,000
5171;Gievenbeck;5;NW;A;1;;AK Kreuz Münster-Nord;N;AK Kreuz Münster-Süd (A43);S;400567,000;5759862,000
5172;Hölken;5;NW;A;1;;AD Wuppertal-Nord (A43/A46);N;AS Wuppertal-Langerfeld;S;378826,000;5684367,000
5173;Kamen;5;NW;A;2;;AK Kamener Kreuz (A1);O;AS Kamen/Bergkamen;W;406621,500;5717317,500
5174;Rhynern;5;NW;A;2;;AS Hamm-Uentrop;O;AS Hamm;W;420816,500;5720018,000
5175;Brunsberg;5;NW;A;2;;AS Beckum;O;AS Hamm-Uentrop;W;430504,500;5733293,000
5176;Rheda-Wiedenbrück;5;NW;A;2;;AS Gütersloh;O;AS Rheda-Wiedenbrück;W;454947,000;5745701,000
5177;Sürenheide;5;NW;A;2;;AK Kreuz Bielefeld (A33);O;AS Gütersloh;W;461757,500;5748874,500
5248;W-Saurenhaus;5;NW;A;535;;AS Wülfrath;N;AS Wuppertal-Dornap;S;366336,490;5680729,639
5249;Velbert Nord;5;NW;A;535;;AD Velbert-Nord (A44);N;AS Velbert;S;363989,068;5690229,152
5260;Elmpt;5;NW;A;52;;AS Elmpt;O; Bundesgrenze (NL);W;299133,433;5677176,761
5343;Dortmund;5;NW;A;40;;AS Dortmund-Barop;O;AS Dortmund-Dorstfeld;W;389774,500;5706202,500
5601;AK Neuss-Süd (N);5;NW;A;57;;AS Neuss-Norf;N;AK Kreuz Neuss-Süd;S;342126,184;5670545,831
5602;Neuss-West;5;NW;A;57;;AK Kreuz Neuss-West (A46);N;AS Neuss-Reuschenberg;S;337670,332;5672259,294
5621;AK Kerpen (S);5;NW;A;61;;AK Kreuz Kerpen (A4);N;AS Türnich;S;338154,500;5640178,500
5622;AK Kerpen (W);5;NW;A;4;;AK Kreuz Kerpen (A61);O;AS Kerpen;W;337662,059;5640444,248
5624;AK Kerpen (O);5;NW;A;4;;AK Kreuz Köln-West (A1);O;AK Kreuz Kerpen (A61);W;338384,962;5640991,346
5625;AK Bonn Ost (N);5;NW;A;59;;AS Pützchen (L83);N;AK Kreuz Bonn-Ost (A562);S;369933,402;5621256,471
5626;AK Bonn-Ost (O);5;NW;A;562;; Anschluß (Oberkasseler Straße);O;AK Kreuz Bonn-Ost (A59/B42);W;370452,500;5620992,000
5628;AD St.Augustin (S);5;NW;A;59;;AD Dreieck Sankt Augustin-West (A560);N;AD Dreieck Beuel (A565);S;369637,500;5627756,500
5629;AD St.Augustin (O);5;NW;A;560;;AS Sankt Augustin;O;AD Dreieck Sankt Augustin-West (A59);W;369707,171;5628471,810
5630;AK BN-Siegburg (O);5;NW;A;560;;AS Hennef (Sieg)-West;O;AK Kreuz Bonn/Siegburg (A3);W;376441,602;5626340,064
5631;AK BN-Siegburg (S);5;NW;A;3;;AK Kreuz Bonn/Siegburg (A560);N;AS Siebengebirge;S;375685,308;5621152,771
5632;AK BN-Siegburg (W);5;NW;A;560;;AK Kreuz Bonn/Siegburg (A3);O;AS Niederpleis;W;375393,058;5626466,676
5633;AD Bonn-Beuel (S);5;NW;A;59;;AD Dreieck Bonn-Beuel (A565);N;AS Beuel-Ost (B56);S;368683,569;5624891,339
5634;AD Bonn-Beuel (W);5;NW;A;565;;AD Dreieck Beuel (A59);N;AS Bonn-Beuel-Nord;S;367936,132;5625318,616
5635;AK Kamp-Lintfort (O);5;NW;A;42;;AS Moers-Nord;O;AK Kreuz Kamp-Lintfort (A57);W;332193,119;5707209,717
5636;AK Kamp-Lintfort (S);5;NW;A;57;;AK Kreuz Kamp-Lintfort (A42);N;AS Moers-Hülsdonk;S;331888,757;5706494,677
5637;AK Breitscheid (W);5;NW;A;52;;AK Kreuz Breitscheid (A3);O;AD Dreieck Breitscheid (A524);W;350604,393;5690627,026
5639;AK Breitscheid (O);5;NW;A;52;;AS Breitscheid (B1/B227);O;AK Kreuz Breitscheid (A3);W;351004,916;5691137,341
5650;AK Aachen (N);5;NW;A;44;;AS Broichweiden;O;AK Kreuz Aachen (A4);W;300724,055;5632398,661
5651;AK Aachen (O);5;NW;A;4;;AS Eschweiler;O;AK Kreuz Aachen (A44);W;303360,825;5632871,229
5653;AK Aachen (SW);5;NW;A;544;;AK Kreuz Aachen (A4);O;AS Würselen;W;299420,815;5631610,470
5654;AK Aachen (W);5;NW;A;4;;AK Kreuz Aachen (A544);O;AS Aachen-Zentrum;W;300201,254;5631931,008
5655;AK Hilden (N);5;NW;A;3;;AS Mettmann;N;AK Kreuz Hilden (A46);S;354904,178;5676187,728
5657;AK Hilden (S);5;NW;A;3;;AK Kreuz Hilden;N;AS Solingen;S;357801,306;5668588,005
5658;AK Hilden (W);5;NW;A;46;;AS Erkrath;O;AK Kreuz Hilden (A3);W;355447,869;5673351,862
5660;AK Moers (N);5;NW;A;57;;AS Moers-Hülsdonk;N;AK Kreuz Moers (A40);S;333400,727;5701512,431
5662;AK Moers (S);5;NW;A;57;;AK Kreuz Moers (A40);N;AS Moers-Kapellen;S;333525,779;5699531,075
5663;AK Moers (W);5;NW;A;40;;AK Kreuz Moers (A57);O;AS Neukirchen-Vluyn;W;332979,937;5700999,663
5665;AK OB-West (N);5;NW;A;3;;AS Oberhausen-Holten;N;AK Kreuz Oberhausen-West (A42);S;348471,255;5706818,566
5667;AK OB-West (S);5;NW;A;3;;AK Kreuz Oberhausen-West (A42);N;AS Oberhausen-Lirich;S;348154,515;5705691,087
5668;AK OB-West (W);5;NW;A;42;;AK Kreuz Oberhausen-West (A3);O;AS Duisburg-Neumühl;W;347688,293;5706261,777
5670;Neuss-Selikum;5;NW;A;57;;AS Neuss-Reuschenberg;N;AS Neuss-Hafen;S;339339,398;5671954,597
5672;AD Heumar (N);5;NW;A;3;;AK Kreuz Köln-Ost (A4);N;AD Dreieck Heumar (A4/A59);S;362914,144;5644365,817
5673;AD Heumar (S);5;NW;A;3;;AD Dreieck Heumar (A4/A59);N;AS Königsforst;S;365841,101;5642495,617
5674;AK Heumar (Flughfn.);5;NW;A;59;;AD Dreieck Heumar (A3/A4);N;AS Rath;S;363990,715;5642081,048
5675;AK Leverkusen (O);5;NW;A;1;;AS Burscheid;N;AK Kreuz Leverkusen (A3);S;364845,487;5658634,694
5676;AK Leverkusen (S);5;NW;A;3;;AK Kreuz Leverkusen (A1);N;AS Leverkusen-Zentrum;S;360438,171;5655381,954
5680;AD Essen-Ost (W);5;NW;A;40;;AD Dreieck Essen-Ost (A52);O;AS Essen-Huttrop;W;363827,288;5702171,243
5681;AD Essen-Ost (O);5;NW;A;40;;AS Essen-Frillendorf;O;AD Dreieck Essen-Ost (A52);W;364255,201;5702410,706
5686;AK Neuss Süd (O);5;NW;A;46;;AS Neuss-Uedesheim;O;AK Kreuz Neuss-Süd (A57);W;343562,261;5670063,356
5701;Stukenbrock;5;NW;A;33;;AS Schloß-Holte-Stukenbrock;N;AS Stukenbrock-Senne;S;476254,000;5746620,500
5703;Bliesheim;5;NW;A;1;;AS Erftstadt;N;AK Kreuz Bliesheim (A61/A553);S;345056,500;5629396,500
5704;Straelen;5;NW;A;40;;AS Straelen;O;AS Niederdorf;W;309183,000;5696071,000
5705;Reken;5;NW;A;31;;AS Borken;N;AS Reken;S;362173,868;5743862,551
6008;Mannheim-Vogelstang;6;HE;A;659;;AK Viernheimer Kreuz (A6);N; Anschluss (B38);S;467776,000;5485525,000
6210;Wommen (W);6;HE;A;4;;AS Wommen;O;AS Gerstungen;W;578401,500;5652283,000
6311;AD Preungesheim (N);6;HE;A;661;;AS Frankfurt a. Main-Eckenheim;N;AS Preungesheimer Dreieck;S;478086,500;5556461,500
6348;Kerzell (Eichenzell);6;HE;A;66;;AS Fulda-Süd;O;AS Neuhof-Nord;W;546121,500;5591050,000
6410;Rebstock;6;HE;A;648;;AS Frankfurt-Katharinenkreisel;O;AS Frankfurt a. Main-Rebstock;W;472857,000;5551518,000
6411;Marborn;6;HE;A;66;;AS Steinau an der Straße;O;AS Bad Soden-Salmünster;W;530576,500;5573667,500
6506;Walburg;6;HE;A;44;;AS Hessisch Lichtenau-Ost;O;AS Hessisch Lichtenau-Mitte;W;554693,000;5671709,000
6510;Bad Soden-Salmünster;6;HE;A;66;;AS Bad Soden-Salmünster;O;AS Bad Orb/Wächtersbach;W;526368,000;5568850,000
6511;Frankfurt-Westhausen;6;HE;A;66;;AS Frankfurt a. Main-Ludwig-Landmann-Str;O;AK Nordwestkreuz Frankfurt a. Main (A5);W;471953,000;5553346,500
6512;AD Preungesheim (S);6;HE;A;661;;AS Preungesheimer Dreieck;N;AS Frankfurt a. Main-Friedberger Landstr;S;479023,500;5555695,500
6514;Frankfurt-Osthafen;6;HE;A;661;;AS Frankfurt a. Main-Ost;N;AS Offenbach-Kaiserlei;S;480932,500;5551414,000
6583;Sorga;6;HE;A;4;;AS Friedewald;O;AS Bad Hersfeld;W;555332,000;5635690,000
6603;Guxhagen;6;HE;A;7;;AD Dreieck Kassel-Süd (A44);N;AS Guxhagen;S;532860,000;5673165,500
6610;Heiligenrode;6;HE;A;7;;AS Kassel-Nord;N;AD Dreieck Kassel-Ost;S;539137,000;5683744,500
6611;Laubenheim;6;HE;A;60;;AS Ginsheim-Gustavsburg;O;AS Mainz-Laubenheim;W;451647,500;5536252,000
6613;Frankfurt-Seckbach;6;HE;A;661;;AS Frankfurt a. Main-Friedberger Landstr;N;AS Frankfurt a. Main-Ost;S;479363,500;5554033,000
6614;Rückers;6;HE;A;66;;AS Flieden;O;AS Schlüchtern-Nord;W;540605,500;5584862,500
6615;Hochheim;6;HE;A;671;;AS Hochheim-Nord;N;AS Hochheim-Süd;S;452645,500;5540455,000
6616;Neuhof;6;HE;A;66;;AS Neuhof-Nord;O;AS Neuhof-Süd;W;545301,500;5590487,500
6645;Baunatal;6;HE;A;49;;AS Baunatal-Mitte;N;AS Baunatal-Süd;S;529831,376;5676402,550
6650;Garbenheim;6;HE;A;45;;AS Wetzlar-Ost;N;AS Wetzlar-Süd;S;469074,500;5600735,500
6680;Fulda-Süd (O);6;HE;A;66;;AS Eichenzell;O;AS Fulda-Süd;W;549272,000;5593162,000
6700;Zeilsheim;6;HE;A;66;;AS Frankfurt a. Main-Zeilsheim;O;AD Krifteler Dreieck;W;463069,000;5548998,500
6702;Ravolzhausen;6;HE;A;45;;AS Langenselbold-West;N;AD Langenselbolder Dreieck (A66/B40);S;501032,500;5558283,500
6708;Wommen (O);6;HE;A;4;;AS Herleshausen;O;AS Wommen;W;578893,000;5652336,500
6709;Untersuhl;6;HE;A;4;;AS Gerstungen;O;AS Wildeck-Obersuhl;W;572574,500;5645585,000
6711;Lohfelden;6;HE;A;7;;AD Dreieck Kassel-Ost;N;AK Kreuz Kassel-Mitte (A49);S;537484,000;5681178,000
6712;Steinau an der Straße;6;HE;A;66;;AS Schlüchtern-Süd;O;AS Steinau an der Straße;W;533408,000;5575120,500
6713;Niederzell;6;HE;A;66;;AS Schlüchtern-Nord;O;AS Schlüchtern-Süd;W;534060,500;5575457,000
6714;AD Reiskirchen-Süd;6;HE;A;5;;AD Reiskirchener Dreieck (A480);N;AS Reiskirchen;S;487309,000;5605915,000
6715;Flieden;6;HE;A;66;;AS Neuhof-Süd;O;AS Flieden;W;541102,000;5585651,500
6723;Frankfurt Westhafen;6;HE;A;5;;AK Westkreuz Frankfurt a. Main (A648);N;AS Frankfurt a. Main-Westhafen;S;472492,000;5549313,500
6730;Mainz-Amöneburg;6;HE;A;671;;AS Wiesbaden-Amöneburg;N;AS Mainz-Kastel;S;447077,500;5543096,000
6731;Arnsbach;6;HE;A;49;;AS Borken (Hessen);N;AS Neuental;S;516629,000;5656706,500
6736;Mainflingen;6;HE;A;45;;AS Kleinostheim;N;AS Mainhausen;S;503129,500;5540679,500
6737;Merkenbach;6;HE;A;45;;AS Herborn-West;N;AS Herborn-Süd;S;451004,500;5612602,500
6740;Almendfeld;6;HE;A;67;;AS Pfungstadt;N;AS Gernsheim;S;467155,000;5512459,500
6755;Eschborner Dreieck;6;HE;A;66;;AK Nordwestkreuz Frankfurt a. Main (A5);O;AD Eschborner Dreieck (A648);W;469940,500;5553315,000
6756;Darmstadt-Griesheim;6;HE;A;672;;AK Darmstädter Nordkreuz (A5);O;AD Griesheimer Dreieck (A67);W;471040,000;5524373,500
6780;Grossauheim;6;HE;A;45;;AK Hanauer Kreuz (A66/B43a);N;AS Alzenau-Nord;S;499441,500;5550858,000
6782;Dennhausen;6;HE;A;44;;AD Dreieck Kassel-Süd (A7);O;AK Kreuz Kassel-West (A49);W;532255,500;5679035,500
6790;Hessisch Lichtenau;6;HE;A;44;;AS Hessisch Lichtenau-Mitte;O;AS Hessisch Lichtenau-West;W;551801,000;5672512,000
6791;Waldkappel;6;HE;A;44;;AS Waldkappel (B7/L3334);O;AS Hessisch Lichtenau-Ost;W;560340,500;5667475,000
6793;Gustavsburg;6;HE;A;671;;AS Hochheim-Süd;N;AS Gustavsburg;S;453092,500;5538606,000
6800;Kassel-Nord (N);6;HE;A;7;;AS Hann. Münden/Lutterberg;N;AS Kassel-Nord;S;539700,195;5685976,427
6801;Biebertal;6;HE;A;480;;AS Wettenberg;O; Anschluss L3047;W;474818,500;5605971,500
6804;Melgershausen;6;HE;A;7;;AS Guxhagen;N;AS Melsungen;S;533682,500;5667556,000
6806;Bad Hersfeld-West;6;HE;A;7;;AS Homberg (Efze);N;AS Bad Hersfeld-West;S;540175,290;5640283,853
6807;Hanau (S);6;HE;A;3;;AS Hanau;N;AS Seligenstadt;S;494993,910;5543657,902
6808;AD Hattenbach (N);6;HE;A;7;;AS Kirchheim;N;AD Hattenbacher Dreieck (A5);S;538387,500;5629362,500
6810;AD Hattenbach 2;6;HE;A;5;;AD Hattenbacher Dreieck (A7);N;AS Alsfeld-Ost;S;535427,138;5628212,632
6811;Alsfeld;6;HE;A;5;;AS Alsfeld-Ost;N;AS Alsfeld-West;S;520280,936;5621280,552
6812;Gemünden (Felda);6;HE;A;5;;AS Alsfeld-West;N;AS Homberg (Ohm);S;502512,000;5614652,500
6813;Grünberg-Lumda;6;HE;A;5;;AS Homberg (Ohm);N;AS Grünberg;S;495950,000;5609594,000
6814;Berndshausen;6;HE;A;7;;AS Malsfeld;N;AS Homberg (Efze);S;534677,000;5654771,000
6815;Reiskirchen;6;HE;A;5;;AS Reiskirchen;N;AS Fernwald;S;486790,808;5604820,409
6816;AK Gambach (N);6;HE;A;5;;AS Fernwald;N;AK Gambacher Kreuz (A45);S;481139,500;5592948,500
6817;AK Gambach (S);6;HE;A;5;;AK Gambacher Kreuz (A45);N;AS Butzbach;S;479748,757;5589375,779
6818;Nieder-Weisel;6;HE;A;5;;AS Butzbach;N;AS Bad Nauheim;S;478663,500;5584445,500
6819;Obermörlen;6;HE;A;5;;AS Bad Nauheim;N;AS Ober-Mörlen;S;478952,000;5581765,500
6820;Ober-Eschbach;6;HE;A;5;;AS Friedberg;N;AK Bad Homburger Kreuz (A661);S;475964,000;5566322,500
6821;AK Frankfurt NW (N);6;HE;A;5;;AK Bad Homburger Kreuz (A661);N;AK Nordwestkreuz Frankfurt a. Main (A66);S;471898,500;5556864,000
6822;Rödelheim;6;HE;A;5;;AK Nordwestkreuz Frankfurt a. Main (A66);N;AK Westkreuz Frankfurt a. Main (A648);S;470840,000;5552634,000
6823;AD Viernheim Nord;6;HE;A;67;;AS Lorsch;N;AD Viernheimer Dreieck (A6);S;467947,460;5496593,445
6824;Rosbach;6;HE;A;5;;AS Ober-Mörlen;N;AS Friedberg;S;478555,000;5578934,500
6825;Mörfelden-Walldorf;6;HE;A;5;;AS Zeppelinheim;N;AS Langen/Mörfelden;S;470927,500;5540136,000
6826;Griesheim;6;HE;A;5;;AS Weiterstadt;N;AD Dreieck Darmstadt (A672);S;471500,000;5525873,000
6827;AK Darmstadt Süd;6;HE;A;67;;AK Darmstädter Kreuz (A5);N;AS Pfungstadt;S;470908,187;5521515,325
6828;Gernsheim;6;HE;A;67;;AS Gernsheim;N;AS Lorsch;S;467272,447;5506530,472
6829;AD Viernheim (W);6;HE;A;6;;AD Viernheimer Dreieck (A67);O;AS Mannheim-Sandhofen;W;466885,946;5489364,752
6830;AK Viernheim (N);6;HE;A;6;;AK Viernheimer Kreuz (A659);O;AD Viernheimer Dreieck (A67);W;468117,000;5487226,500
6831;Wiesbaden-Mühltal;6;HE;A;671;;AS Wiesbaden-Mainzer Straße (A66/B263);N;AS Wiesbaden-Amöneburg;S;446743,500;5544208,000
6832;Delkenheim;6;HE;A;66;;AS Wallau;O;AS Wiesbaden-Nordenstadt;W;454724,000;5545017,000
6833;Hofheim;6;HE;A;66;;AS Hattersheim;O;AS Hofheim a. Ts.;W;459749,500;5544945,000
6834;Diedenbergen;6;HE;A;66;;AS Hofheim a. Ts.;O;AS Diedenbergen;W;458882,000;5544957,000
6835;Würgendorf;6;HE;A;45;;AS Haiger/Burbach;N;AS Dillenburg;S;440478,258;5623598,061
6836;Burg;6;HE;A;45;;AS Dillenburg;N;AS Herborn-West;S;449116,500;5619828,500
6837;AK Viernheim (S);6;HE;A;6;;AK Kreuz Mannheim (A656);O;AK Viernheimer Kreuz (A659);W;468172,000;5484917,500
6838;Katzenfurt;6;HE;A;45;;AS Herborn-Süd;N;AS Ehringshausen;S;454473,000;5608169,500
6839;Aßlar;6;HE;A;45;;AS Ehringshausen;N;AK Wetzlarer Kreuz (A480);S;460599,500;5606306,000
6843;AK Gambach (W);6;HE;A;45;;AK Gießener Südkreuz (A485);N;AK Gambacher Kreuz (A5);S;476209,807;5596206,447
6844;AK Gambach (O);6;HE;A;45;;AK Gambacher Kreuz (A5);N;AS Münzenberg;S;481363,902;5591207,545
6845;Münzenberg;6;HE;A;45;;AS Münzenberg;N;AS Wölfersheim;S;485202,500;5588765,500
6846;Elzer Berg;6;HE;A;3;;AS Diez;N;AS Limburg-Nord;S;428661,241;5584717,434
6847;Limburg;6;HE;A;3;;AS Limburg-Nord;N;AS Limburg-Süd;S;434739,500;5581968,500
6848;Lindenholzhausen;6;HE;A;3;;AS Limburg-Süd;N;AS Bad Camberg;S;437154,000;5579954,000
6849;Idstein;6;HE;A;3;;AS Bad Camberg;N;AS Idstein;S;446208,000;5565703,500
6850;Niederseelbach;6;HE;A;3;;AS Idstein;N;AS Wiesbaden/Niedernhausen;S;447729,500;5559153,000
6851;Medenbach;6;HE;A;3;;AS Wiesbaden/Niedernhausen;N;AK Wiesbadener Kreuz (A66);S;453457,000;5550201,000
6852;Weilbach;6;HE;A;3;;AK Wiesbadener Kreuz (A66);N;AS Raunheim (B43);S;459432,000;5542878,000
6853;AD Mönchhof (W);6;HE;A;3;;AS Raunheim (B43);N;AD Mönchhof-Dreieck (A67);S;462899,808;5541624,609
6854;AD Mönchhof (O);6;HE;A;3;;AD Mönchhof-Dreieck (A67);N;AS Kelsterbach;S;465844,406;5543000,548
6856;Frankfurter Kreuz (W);6;HE;A;3;;AS Frankfurt a. Main-Flughafen (K823);N;AK Frankfurter Kreuz (A5);S;471223,500;5544621,500
6859;Hanau;6;HE;A;3;;AS Obertshausen;N;AS Hanau;S;489644,500;5545435,000
6860;Darmstadt-West;6;HE;A;5;;AK Darmstädter Nordkreuz (A672);N;AK Darmstädter Kreuz (A67);S;471217,000;5523643,000
6863;Niederrodenbach;6;HE;A;45;;AD Langenselbolder Dreieck (A66/B40);N;AK Hanauer Kreuz (A66/B43a);S;500818,000;5555746,000
6866;Niederelsungen;6;HE;A;44;;AS Breuna;O;AS Warburg;W;512379,110;5694713,456
6868;Oberzwehren;6;HE;A;44;;AK Kreuz Kassel-West (A49);O;AS Kassel-Bad Wihelmshöhe;W;530752,000;5679567,500
6870;Gießen-Wieseck;6;HE;A;480;;AS Gießen-Marburger Straße (L3475);O;AD Gießener Nordkreuz (A480);W;479075,000;5607985,000
6871;Hattersheim;6;HE;A;66;;AD Krifteler Dreieck;O;AS Hattersheim;W;462816,500;5547322,500
6872;Frankfurter Kreuz (O);6;HE;A;3;;AK Frankfurter Kreuz (A5);N;AS Frankfurt a. Main-Süd;S;473170,500;5544537,500
